customerID,probabilidade_churn,classificacao_churn,faixa_risco,Churn_real,Contract,tenure,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,acao_recomendada
5844-QVTAT,0.0564408054059892,0,baixo,No,One year,33,DSL,Mailed check,58.45,1955.4,Manter relacionamento padrao
7244-QWYHG,0.0563974852138028,0,baixo,No,One year,50,DSL,Bank transfer (automatic),44.45,2188.45,Manter relacionamento padrao
5049-MUBWG,0.0563861567858602,0,baixo,No,One year,26,DSL,Bank transfer (automatic),75.0,1908.35,Manter relacionamento padrao
9220-ZNKJI,0.0563858784440242,0,baixo,No,Two year,55,Fiber optic,Credit card (automatic),88.8,4805.3,Manter relacionamento padrao
3378-AJRAO,0.0563553609620926,0,baixo,No,One year,44,No,Electronic check,24.85,1013.6,Manter relacionamento padrao
5512-IDZEI,0.0563553609620926,0,baixo,No,One year,46,No,Electronic check,24.9,1174.8,Manter relacionamento padrao
1839-UMACK,0.0563553609620926,0,baixo,No,One year,42,No,Electronic check,25.05,949.85,Manter relacionamento padrao
1915-OAKWD,0.0563351850394476,0,baixo,No,One year,16,No,Bank transfer (automatic),19.3,360.35,Manter relacionamento padrao
3423-HHXAO,0.0563351850394476,0,baixo,No,One year,14,No,Mailed check,19.5,272,Manter relacionamento padrao
0895-LNKRC,0.0562304985672059,0,baixo,No,One year,6,No,Mailed check,19.45,113.5,Manter relacionamento padrao
7435-ZNUYY,0.0562304985672059,0,baixo,No,One year,6,No,Mailed check,20.6,116.6,Manter relacionamento padrao
9139-TWBAS,0.0561243778889591,0,baixo,No,One year,26,DSL,Bank transfer (automatic),47.85,1190.5,Manter relacionamento padrao
0687-ZVTHB,0.0560760780038496,0,baixo,Yes,One year,65,DSL,Credit card (automatic),72.45,4653.85,Manter relacionamento padrao
8932-CZHRQ,0.0560760780038496,0,baixo,No,One year,68,DSL,Credit card (automatic),76.75,5233.25,Manter relacionamento padrao
9251-WNSOD,0.0560760780038496,0,baixo,No,One year,67,DSL,Mailed check,75.1,5064.45,Manter relacionamento padrao
9027-TMATR,0.0560734493873581,0,baixo,No,Two year,43,DSL,Electronic check,78.8,3460.3,Manter relacionamento padrao
9541-PWTWO,0.0560672573045792,0,baixo,No,Two year,52,DSL,Bank transfer (automatic),80.95,4233.95,Manter relacionamento padrao
7353-YOWFP,0.0560020750821976,0,baixo,No,One year,7,No,Mailed check,20.25,129.15,Manter relacionamento padrao
2351-RRBUE,0.0560020750821976,0,baixo,No,One year,7,No,Mailed check,20.65,134.05,Manter relacionamento padrao
2673-ZALNP,0.0560020750821976,0,baixo,No,One year,7,No,Mailed check,19.9,173.15,Manter relacionamento padrao
9720-JJJOR,0.0559846915566119,0,baixo,No,One year,41,DSL,Bank transfer (automatic),60.3,2511.3,Manter relacionamento padrao
4106-HADHQ,0.0559321215711966,0,baixo,Yes,One year,39,DSL,Credit card (automatic),80.0,3182.95,Manter relacionamento padrao
4451-RWASJ,0.0558798741884681,0,baixo,No,One year,15,No,Mailed check,19.5,239.75,Manter relacionamento padrao
5546-QUERU,0.0558798741884681,0,baixo,No,One year,13,No,Mailed check,19.95,257,Manter relacionamento padrao
9589-ABEPT,0.0558493934161385,0,baixo,No,Two year,69,Fiber optic,Mailed check,92.45,6460.55,Manter relacionamento padrao
6872-HXFNF,0.055806787972606,0,baixo,No,One year,64,DSL,Bank transfer (automatic),58.35,3756.45,Manter relacionamento padrao
4227-OJHAL,0.0557515548902088,0,baixo,No,One year,68,DSL,Credit card (automatic),73.0,5163,Manter relacionamento padrao
9473-CBZOP,0.0557239212228222,0,baixo,No,One year,28,DSL,Mailed check,59.0,1654.45,Manter relacionamento padrao
0254-WWRKD,0.0556783080491893,0,baixo,No,One year,67,DSL,Credit card (automatic),50.55,3431.75,Manter relacionamento padrao
8332-OSJDW,0.0556294357959053,0,baixo,No,One year,12,No,Mailed check,26.4,314.95,Manter relacionamento padrao
7173-TETGO,0.0555870815800579,0,baixo,No,Two year,72,Fiber optic,Bank transfer (automatic),78.5,5602.25,Manter relacionamento padrao
4513-CXYIX,0.0555842672055213,0,baixo,No,Two year,71,Fiber optic,Credit card (automatic),80.7,5676,Manter relacionamento padrao
2834-JKOOW,0.0555736470200259,0,baixo,No,One year,15,DSL,Mailed check,45.9,693.45,Manter relacionamento padrao
5321-NTRKC,0.0555529679298257,0,baixo,No,Two year,66,DSL,Bank transfer (automatic),79.85,5234.95,Manter relacionamento padrao
6754-LZUKA,0.0555529679298257,0,baixo,No,Two year,61,DSL,Bank transfer (automatic),80.9,4932.5,Manter relacionamento padrao
2550-QHZGP,0.055549298003528,0,baixo,No,One year,7,No,Mailed check,19.5,128.6,Manter relacionamento padrao
3750-YHRYO,0.055549298003528,0,baixo,No,One year,7,No,Mailed check,20.65,150,Manter relacionamento padrao
1015-JPFYW,0.055549298003528,0,baixo,No,One year,7,No,Mailed check,19.45,136.75,Manter relacionamento padrao
6950-TWMYB,0.0553814383619119,0,baixo,No,Two year,54,Fiber optic,Bank transfer (automatic),79.95,4362.05,Manter relacionamento padrao
5906-CVLHP,0.0553356410193331,0,baixo,Yes,One year,45,DSL,Credit card (automatic),54.15,2319.8,Manter relacionamento padrao
2599-CIPQE,0.0553065335944511,0,baixo,No,Two year,71,Fiber optic,Credit card (automatic),109.3,7782.85,Manter relacionamento padrao
2193-SFWQW,0.0553065335944511,0,baixo,No,Two year,72,Fiber optic,Bank transfer (automatic),111.95,8033.1,Manter relacionamento padrao
4854-SSLTN,0.0551889713182813,0,baixo,No,Two year,2,DSL,Mailed check,59.5,130.5,Manter relacionamento padrao
2192-CKRLV,0.055103716556878,0,baixo,No,Two year,72,DSL,Electronic check,49.2,3580.95,Manter relacionamento padrao
0661-WCQNQ,0.0550942400683886,0,baixo,No,One year,22,DSL,Credit card (automatic),56.25,1292.2,Manter relacionamento padrao
8883-GRDWQ,0.0550419008725124,0,baixo,No,One year,20,DSL,Mailed check,54.0,1055.9,Manter relacionamento padrao
5982-PSMKW,0.0549554295405983,0,baixo,No,Two year,23,DSL,Credit card (automatic),91.1,2198.3,Manter relacionamento padrao
1525-LNLOJ,0.0548373163762148,0,baixo,No,Two year,66,DSL,Bank transfer (automatic),63.3,4189.7,Manter relacionamento padrao
8630-QSGXK,0.0547952564290327,0,baixo,No,Two year,51,DSL,Bank transfer (automatic),75.2,3901.25,Manter relacionamento padrao
9581-GVBXT,0.0547498264863011,0,baixo,No,One year,59,DSL,Mailed check,34.8,1980.3,Manter relacionamento padrao
3569-VLDHH,0.0547469746204093,0,baixo,No,One year,66,DSL,Electronic check,75.1,5013,Manter relacionamento padrao
5641-DMBFJ,0.0547272469234588,0,baixo,No,Two year,58,DSL,Electronic check,84.3,4916.4,Manter relacionamento padrao
9297-FVVDH,0.0547272469234588,0,baixo,No,Two year,57,DSL,Electronic check,84.5,4845.4,Manter relacionamento padrao
8232-CTLKO,0.0547078831263957,0,baixo,No,Two year,66,DSL,Electronic check,59.75,3996.8,Manter relacionamento padrao
2680-XKKNJ,0.0545972305674461,0,baixo,No,One year,8,DSL,Bank transfer (automatic),58.2,469.25,Manter relacionamento padrao
0661-KQHNK,0.0545044681671977,0,baixo,No,One year,6,No,Credit card (automatic),19.0,105.5,Manter relacionamento padrao
4304-XUMGI,0.054427917907342,0,baixo,No,Two year,50,DSL,Bank transfer (automatic),75.15,3822.45,Manter relacionamento padrao
6352-GIGGQ,0.0543197579521225,0,baixo,No,One year,67,DSL,Bank transfer (automatic),88.8,5903.15,Manter relacionamento padrao
3605-JISKB,0.0542961911782846,0,baixo,No,One year,55,DSL,Credit card (automatic),60.0,3316.1,Manter relacionamento padrao
4890-VMUAV,0.0542875382252187,0,baixo,No,One year,63,DSL,Electronic check,71.5,4576.3,Manter relacionamento padrao
1752-OZXFY,0.0542798671758753,0,baixo,No,One year,60,DSL,Mailed check,59.8,3561.15,Manter relacionamento padrao
4717-GHADL,0.0542486474663333,0,baixo,No,Two year,50,DSL,Mailed check,79.6,4024.2,Manter relacionamento padrao
2364-UFROM,0.0541484005412966,0,baixo,No,One year,30,DSL,Electronic check,70.4,2044.75,Manter relacionamento padrao
3566-CAAYU,0.0540401880444061,0,baixo,No,Two year,64,DSL,Electronic check,49.85,3210.35,Manter relacionamento padrao
2361-FJWNO,0.0539988162308948,0,baixo,No,One year,40,DSL,Credit card (automatic),36.0,1382.9,Manter relacionamento padrao
1623-NLDOT,0.0539988162308948,0,baixo,Yes,One year,42,DSL,Mailed check,33.55,1445.3,Manter relacionamento padrao
2073-QBVBI,0.0539988162308948,0,baixo,No,One year,41,DSL,Mailed check,35.45,1391.65,Manter relacionamento padrao
7325-ENZFI,0.0539771334201825,0,baixo,No,One year,39,DSL,Bank transfer (automatic),40.3,1630.4,Manter relacionamento padrao
7570-WELNY,0.0539701775734483,0,baixo,No,Two year,68,Fiber optic,Bank transfer (automatic),84.7,5711.05,Manter relacionamento padrao
0731-EBJQB,0.0538983734402983,0,baixo,No,One year,52,No,Electronic check,20.4,1090.65,Manter relacionamento padrao
3082-WQRVY,0.0538852417631129,0,baixo,No,One year,14,No,Mailed check,19.65,228.65,Manter relacionamento padrao
6242-FEGFD,0.0538844893180755,0,baixo,No,Two year,66,Fiber optic,Mailed check,96.6,6424.25,Manter relacionamento padrao
8559-CIZFV,0.0537998137918612,0,baixo,Yes,One year,21,DSL,Mailed check,77.5,1625,Manter relacionamento padrao
3239-TPHPZ,0.0537741940586147,0,baixo,No,Two year,12,No,Electronic check,20.05,264.55,Manter relacionamento padrao
8510-TMWYB,0.0537633401851513,0,baixo,No,Two year,54,DSL,Bank transfer (automatic),59.8,3246.45,Manter relacionamento padrao
3585-YNADK,0.0536906417987855,0,baixo,No,One year,57,DSL,Bank transfer (automatic),74.6,4368.95,Manter relacionamento padrao
2137-DQMEV,0.0536737864314173,0,baixo,No,One year,68,DSL,Mailed check,44.8,2983.65,Manter relacionamento padrao
8595-SIZNC,0.0536353908080016,0,baixo,No,One year,22,No,Bank transfer (automatic),25.6,548.8,Manter relacionamento padrao
3926-YZVVX,0.0536322960026381,0,baixo,No,One year,41,DSL,Bank transfer (automatic),50.05,2029.05,Manter relacionamento padrao
3823-KYNQY,0.0536136768312913,0,baixo,No,One year,12,No,Credit card (automatic),24.95,280.4,Manter relacionamento padrao
7581-EBBOU,0.0535772483449587,0,baixo,No,One year,60,DSL,Credit card (automatic),70.15,4224.7,Manter relacionamento padrao
0872-CASZJ,0.053569393048131,0,baixo,No,One year,59,DSL,Mailed check,69.1,4096.9,Manter relacionamento padrao
0993-OSGPT,0.0535293421154582,0,baixo,No,One year,68,DSL,Bank transfer (automatic),60.65,3975.9,Manter relacionamento padrao
9028-LIHRP,0.0535058225155546,0,baixo,No,Two year,71,Fiber optic,Credit card (automatic),100.2,7209,Manter relacionamento padrao
7564-GHCVB,0.0535030097771245,0,baixo,No,Two year,72,Fiber optic,Bank transfer (automatic),79.05,5730.7,Manter relacionamento padrao
1813-JYWTO,0.0535030097771245,0,baixo,No,Two year,72,Fiber optic,Bank transfer (automatic),80.45,5737.6,Manter relacionamento padrao
3705-PSNGL,0.0534616415580713,0,baixo,Yes,One year,45,No,Electronic check,20.4,930.45,Manter relacionamento padrao
3800-LYTRK,0.0534272994286206,0,baixo,No,One year,14,DSL,Mailed check,55.7,795.15,Manter relacionamento padrao
9987-LUTYD,0.0534272994286206,0,baixo,No,One year,13,DSL,Mailed check,55.15,742.9,Manter relacionamento padrao
9705-ZJBCG,0.0534272994286206,0,baixo,No,One year,13,DSL,Bank transfer (automatic),54.15,701.05,Manter relacionamento padrao
2862-JVEOY,0.053406676144735,0,baixo,No,One year,6,No,Mailed check,19.15,124.4,Manter relacionamento padrao
5498-IBWPI,0.0532842689028836,0,baixo,No,One year,66,DSL,Credit card (automatic),49.4,3251.85,Manter relacionamento padrao
2321-OMBXY,0.0532549658696494,0,baixo,Yes,One year,38,DSL,Credit card (automatic),80.3,3058.65,Manter relacionamento padrao
8672-OAUPW,0.053197598885514,0,baixo,No,One year,51,DSL,Credit card (automatic),47.85,2356.75,Manter relacionamento padrao
6339-TBELP,0.0530763951134593,0,baixo,No,Two year,71,Fiber optic,Credit card (automatic),86.4,6172,Manter relacionamento padrao
4877-TSOFF,0.052911903711079,0,baixo,No,One year,55,DSL,Bank transfer (automatic),75.75,4264.25,Manter relacionamento padrao
0866-QLSIR,0.0528910859059517,0,baixo,Yes,One year,34,DSL,Mailed check,64.4,2088.75,Manter relacionamento padrao
6194-HBGQN,0.0526979073586747,0,baixo,No,One year,51,DSL,Credit card (automatic),81.15,4126.2,Manter relacionamento padrao
7677-SJJJK,0.0526603130455788,0,baixo,No,One year,8,No,Credit card (automatic),19.9,153.95,Manter relacionamento padrao
4597-ELFTS,0.0526380103369504,0,baixo,Yes,One year,56,No,Electronic check,24.9,1334,Manter relacionamento padrao
8958-JPTRR,0.0526380103369504,0,baixo,No,One year,56,No,Electronic check,24.3,1261.7,Manter relacionamento padrao
6635-MYYYZ,0.0526333946538994,0,baixo,Yes,One year,30,DSL,Bank transfer (automatic),85.35,2530.4,Manter relacionamento padrao
6901-GOGZG,0.0526309856525684,0,baixo,No,Two year,60,DSL,Electronic check,84.95,4984.85,Manter relacionamento padrao
1402-PTHGN,0.0526003059734279,0,baixo,No,One year,18,DSL,Mailed check,61.5,1087.45,Manter relacionamento padrao
9018-PCIOK,0.0525759884097394,0,baixo,No,Two year,55,DSL,Mailed check,64.75,3617.1,Manter relacionamento padrao
3372-CDXFJ,0.05248167865015,0,baixo,No,One year,13,No,Bank transfer (automatic),24.5,343.6,Manter relacionamento padrao
4560-WQAQW,0.0524231616918648,0,baixo,No,One year,59,DSL,Bank transfer (automatic),68.7,4070.95,Manter relacionamento padrao
2580-ASVVY,0.052411016859983,0,baixo,No,Two year,37,DSL,Electronic check,45.4,1593.1,Manter relacionamento padrao
7338-ERIVA,0.0523692848915079,0,baixo,No,One year,39,DSL,Bank transfer (automatic),45.05,1790.6,Manter relacionamento padrao
9830-ECLEN,0.052321177709082,0,baixo,No,One year,58,DSL,Mailed check,50.0,2919.85,Manter relacionamento padrao
2055-BFOCC,0.0520922932314376,0,baixo,No,One year,63,DSL,Bank transfer (automatic),84.0,5329.55,Manter relacionamento padrao
0057-QBUQH,0.0520335089647078,0,baixo,No,Two year,43,No,Electronic check,25.1,1070.15,Manter relacionamento padrao
4537-CIBHB,0.0519928103715628,0,baixo,No,One year,9,No,Mailed check,20.25,172.35,Manter relacionamento padrao
9928-BZVLZ,0.0519713185615556,0,baixo,No,Two year,12,DSL,Mailed check,49.85,552.1,Manter relacionamento padrao
8608-OZTLB,0.0519709518169882,0,baixo,No,One year,38,DSL,Electronic check,74.05,2802.3,Manter relacionamento padrao
9796-MVYXX,0.051938628571292,0,baixo,No,Two year,14,DSL,Mailed check,39.7,692.35,Manter relacionamento padrao
1960-UOTYM,0.0517208535893942,0,baixo,No,Two year,52,DSL,Electronic check,79.2,4016.3,Manter relacionamento padrao
0743-HNPFG,0.0515867820883496,0,baixo,No,One year,51,DSL,Credit card (automatic),69.75,3562.5,Manter relacionamento padrao
9483-GCPWE,0.0515706773897934,0,baixo,No,One year,9,No,Mailed check,20.1,190.25,Manter relacionamento padrao
8571-ZCMCX,0.0515551890042827,0,baixo,No,Two year,47,DSL,Credit card (automatic),60.0,2768.65,Manter relacionamento padrao
5762-TJXGK,0.0515551890042827,0,baixo,No,Two year,52,DSL,Bank transfer (automatic),58.75,3038.55,Manter relacionamento padrao
2057-BOYKM,0.0514991296609957,0,baixo,No,Two year,72,Fiber optic,Bank transfer (automatic),96.6,6827.5,Manter relacionamento padrao
3841-NFECX,0.0514991296609957,0,baixo,No,Two year,71,Fiber optic,Credit card (automatic),96.35,6766.95,Manter relacionamento padrao
7951-VRDVK,0.0514770469117536,0,baixo,No,One year,36,DSL,Bank transfer (automatic),85.85,3003.55,Manter relacionamento padrao
5170-PTRKA,0.0514447732200617,0,baixo,No,One year,49,DSL,Credit card (automatic),35.8,1782,Manter relacionamento padrao
0121-SNYRK,0.0514447732200617,0,baixo,No,One year,50,DSL,Mailed check,35.4,1748.9,Manter relacionamento padrao
6461-PPAXN,0.0514176868844007,0,baixo,No,One year,35,DSL,Bank transfer (automatic),54.95,1916,Manter relacionamento padrao
8690-UPCZI,0.0513138333545736,0,baixo,No,One year,29,DSL,Bank transfer (automatic),69.05,1958.45,Manter relacionamento padrao
4859-ZSRDZ,0.0512842732752377,0,baixo,No,Two year,58,DSL,Credit card (automatic),55.5,3166.9,Manter relacionamento padrao
2405-LBMUW,0.0512733294297918,0,baixo,No,One year,61,DSL,Bank transfer (automatic),50.7,3088.75,Manter relacionamento padrao
6719-FGEDO,0.0512300666829759,0,baixo,No,Two year,72,Fiber optic,Bank transfer (automatic),97.0,7104.2,Manter relacionamento padrao
4707-YNOQA,0.0512164246908194,0,baixo,No,One year,34,No,Credit card (automatic),25.6,917.15,Manter relacionamento padrao
8782-NUUOL,0.0512010215062297,0,baixo,No,One year,60,DSL,Mailed check,79.0,4801.1,Manter relacionamento padrao
1930-QPBVZ,0.0511643854284619,0,baixo,No,Two year,68,Fiber optic,Bank transfer (automatic),95.1,6683.4,Manter relacionamento padrao
1063-DHQJF,0.0511008633635878,0,baixo,No,Two year,69,Fiber optic,Mailed check,92.15,6480.9,Manter relacionamento padrao
2541-YGPKE,0.0510918245661488,0,baixo,No,One year,42,DSL,Credit card (automatic),63.7,2763.35,Manter relacionamento padrao
3315-IKYZQ,0.051047776986323,0,baixo,No,One year,28,DSL,Mailed check,50.8,1386.8,Manter relacionamento padrao
1534-OULXE,0.0510324945251876,0,baixo,No,One year,61,DSL,Bank transfer (automatic),49.7,2961.4,Manter relacionamento padrao
0930-EHUZA,0.0509743400398094,0,baixo,No,One year,36,DSL,Mailed check,76.35,2606.35,Manter relacionamento padrao
6195-MELTI,0.050871056407467,0,baixo,No,One year,57,DSL,Mailed check,54.65,3134.7,Manter relacionamento padrao
2933-XEUJM,0.0508536915010211,0,baixo,No,Two year,46,DSL,Mailed check,79.2,3593.8,Manter relacionamento padrao
7801-CEDNV,0.0508251669286167,0,baixo,No,One year,27,DSL,Credit card (automatic),48.7,1421.75,Manter relacionamento padrao
6023-GSSXW,0.0507977067353641,0,baixo,No,Two year,69,DSL,Credit card (automatic),61.45,4131.2,Manter relacionamento padrao
2302-OUZXB,0.0507829583197867,0,baixo,No,Two year,72,DSL,Bank transfer (automatic),82.15,5784.3,Manter relacionamento padrao
1952-DVVSW,0.0507789716138325,0,baixo,No,One year,10,No,Mailed check,20.1,184.4,Manter relacionamento padrao
6691-CCIHA,0.050771807328578,0,baixo,No,Two year,62,DSL,Electronic check,84.95,5150.55,Manter relacionamento padrao
2348-KCJLT,0.0506842389938431,0,baixo,No,One year,44,DSL,Mailed check,61.5,2722.2,Manter relacionamento padrao
1022-RKXDR,0.0505506280191191,0,baixo,No,One year,41,No,Mailed check,24.85,962.25,Manter relacionamento padrao
0804-YGEQV,0.0505506280191191,0,baixo,No,One year,43,No,Bank transfer (automatic),24.45,993.15,Manter relacionamento padrao
1897-RCFUM,0.0505506280191191,0,baixo,No,One year,39,No,Mailed check,24.2,914.6,Manter relacionamento padrao
8792-AOROI,0.0504083228084511,0,baixo,No,Two year,8,DSL,Mailed check,65.5,564.35,Manter relacionamento padrao
0657-DOGUM,0.0504069631902528,0,baixo,No,One year,48,DSL,Bank transfer (automatic),60.6,2985.25,Manter relacionamento padrao
7665-VIGUD,0.0503661702736952,0,baixo,No,One year,10,No,Mailed check,20.35,176.3,Manter relacionamento padrao
3146-JTQHR,0.0503661702736952,0,baixo,No,One year,10,No,Bank transfer (automatic),19.6,189.45,Manter relacionamento padrao
1407-DIGZV,0.0502379206732405,0,baixo,No,Two year,3,No,Mailed check,19.1,52,Manter relacionamento padrao
9102-OXKFY,0.0501584794898913,0,baixo,No,Two year,59,DSL,Credit card (automatic),54.15,3116.15,Manter relacionamento padrao
4039-PIMHX,0.0500872149059429,0,baixo,No,Two year,49,DSL,Mailed check,49.8,2398.4,Manter relacionamento padrao
6543-JXSOO,0.0499383841879876,0,baixo,No,One year,23,DSL,Mailed check,57.75,1282.85,Manter relacionamento padrao
0230-UBYPQ,0.0499369911261755,0,baixo,No,One year,63,DSL,Bank transfer (automatic),36.1,2298.9,Manter relacionamento padrao
8076-FEZKJ,0.0497998040192608,0,baixo,No,One year,10,No,Mailed check,19.5,225.85,Manter relacionamento padrao
6371-NZYEG,0.0497578036955216,0,baixo,No,Two year,16,DSL,Mailed check,64.25,1024,Manter relacionamento padrao
6094-ZIVKX,0.0497429490179446,0,baixo,No,One year,68,DSL,Credit card (automatic),54.45,3674.95,Manter relacionamento padrao
6434-TTGJP,0.0497227455092835,0,baixo,No,Two year,10,DSL,Credit card (automatic),53.7,521,Manter relacionamento padrao
2027-DNKIV,0.0497112054175639,0,baixo,No,One year,37,DSL,Mailed check,58.75,2203.1,Manter relacionamento padrao
0487-CRLZF,0.0496866909139847,0,baixo,No,Two year,49,DSL,Bank transfer (automatic),74.45,3721.9,Manter relacionamento padrao
1271-UODNO,0.0496257995239829,0,baixo,No,Two year,39,DSL,Credit card (automatic),53.85,2200.7,Manter relacionamento padrao
2030-BTZRO,0.0496208426093922,0,baixo,No,Two year,6,No,Credit card (automatic),20.4,107.6,Manter relacionamento padrao
0788-DXBFY,0.0495436686150686,0,baixo,No,One year,58,No,Electronic check,19.55,1108.8,Manter relacionamento padrao
5575-GNVDE,0.0495405869047003,0,baixo,No,One year,34,DSL,Mailed check,56.95,1889.5,Manter relacionamento padrao
0565-IYCGT,0.0495015810078311,0,baixo,Yes,One year,69,DSL,Credit card (automatic),78.6,5356.45,Manter relacionamento padrao
0454-OKRCT,0.049408296054806,0,baixo,No,Two year,33,Fiber optic,Bank transfer (automatic),80.6,2651.1,Manter relacionamento padrao
2904-GGUAZ,0.0493289745571513,0,baixo,No,Two year,72,Fiber optic,Bank transfer (automatic),84.05,6052.25,Manter relacionamento padrao
7247-XOZPB,0.0492444354986096,0,baixo,No,One year,53,DSL,Bank transfer (automatic),77.4,4155.95,Manter relacionamento padrao
0810-DHDBD,0.0492444354986096,0,baixo,No,One year,52,DSL,Credit card (automatic),74.0,3877.65,Manter relacionamento padrao
3724-BSCVH,0.049222470613937,0,baixo,No,One year,10,No,Mailed check,20.45,242.4,Manter relacionamento padrao
1642-HMARX,0.0490724917475898,0,baixo,No,Two year,68,DSL,Electronic check,91.7,6424.7,Manter relacionamento padrao
2088-IEBAU,0.0490724917475898,0,baixo,No,Two year,68,DSL,Electronic check,88.15,6148.45,Manter relacionamento padrao
2245-ADZFJ,0.0490488068388188,0,baixo,No,Two year,31,DSL,Bank transfer (automatic),80.55,2471.6,Manter relacionamento padrao
1206-EHBDD,0.0489303086388054,0,baixo,No,Two year,56,Fiber optic,Bank transfer (automatic),80.3,4513.65,Manter relacionamento padrao
8200-LGKSR,0.0488413834419146,0,baixo,No,Two year,71,DSL,Electronic check,83.2,6126.1,Manter relacionamento padrao
4648-YPBTM,0.0488292141255538,0,baixo,No,Two year,53,DSL,Bank transfer (automatic),73.9,3958.25,Manter relacionamento padrao
6013-BHCAW,0.0487285998418697,0,baixo,No,Two year,61,DSL,Bank transfer (automatic),81.0,4976.15,Manter relacionamento padrao
9330-DHBFL,0.0486750677727758,0,baixo,No,One year,23,DSL,Mailed check,66.25,1533.8,Manter relacionamento padrao
8050-XGRVL,0.0486743818080073,0,baixo,No,One year,62,DSL,Credit card (automatic),54.75,3425.35,Manter relacionamento padrao
5397-NSKQG,0.048647509682528,0,baixo,No,Two year,67,DSL,Credit card (automatic),50.9,3281.65,Manter relacionamento padrao
5126-RCXYW,0.0486079744059369,0,baixo,No,Two year,54,DSL,Credit card (automatic),46.0,2424.05,Manter relacionamento padrao
5199-FPUSP,0.0485898512801767,0,baixo,No,One year,33,DSL,Credit card (automatic),34.05,1113.95,Manter relacionamento padrao
1430-SFQSA,0.0485898512801767,0,baixo,No,One year,29,DSL,Mailed check,35.6,1072.6,Manter relacionamento padrao
0617-AQNWT,0.04856371310072,0,baixo,Yes,Two year,64,DSL,Electronic check,47.85,3147.5,Manter relacionamento padrao
4751-ERMAN,0.0485458303082637,0,baixo,No,Two year,72,DSL,Bank transfer (automatic),75.4,5480.25,Manter relacionamento padrao
9541-ZPSEA,0.0485317673987822,0,baixo,No,Two year,68,Fiber optic,Credit card (automatic),80.35,5375.15,Manter relacionamento padrao
7073-QETQY,0.0484884044518707,0,baixo,No,One year,66,No,Electronic check,20.35,1359.5,Manter relacionamento padrao
8819-WFGGJ,0.0484575517738313,0,baixo,No,Two year,68,DSL,Bank transfer (automatic),54.1,3794.5,Manter relacionamento padrao
9610-WCESF,0.0484027165773818,0,baixo,No,Two year,67,DSL,Electronic check,43.9,3097.2,Manter relacionamento padrao
4667-QONEA,0.0483295912255425,0,baixo,No,One year,60,DSL,Credit card (automatic),74.85,4456.35,Manter relacionamento padrao
8573-JGCZW,0.0483271867600865,0,baixo,No,One year,17,No,Bank transfer (automatic),19.65,351.55,Manter relacionamento padrao
2387-KDZQY,0.0483271867600865,0,baixo,No,One year,17,No,Mailed check,20.1,279.5,Manter relacionamento padrao
6746-WAUWT,0.0483271867600865,0,baixo,No,One year,19,No,Credit card (automatic),19.7,386.5,Manter relacionamento padrao
4378-BZYFP,0.0483271867600865,0,baixo,No,One year,17,No,Mailed check,20.5,365.8,Manter relacionamento padrao
1139-WUOAH,0.0482989008892588,0,baixo,No,Two year,57,DSL,Credit card (automatic),53.35,3090.05,Manter relacionamento padrao
9150-HEPMB,0.0482778192974904,0,baixo,No,One year,56,DSL,Mailed check,52.7,3019.7,Manter relacionamento padrao
3021-VLNRJ,0.0482511339590445,0,baixo,No,One year,50,DSL,Credit card (automatic),70.8,3478.15,Manter relacionamento padrao
8109-YUOHE,0.0482430053033917,0,baixo,No,One year,17,DSL,Mailed check,56.1,946.95,Manter relacionamento padrao
9617-UDPEU,0.0481963561216512,0,baixo,No,One year,22,No,Mailed check,19.25,412.55,Manter relacionamento padrao
3556-BVQGL,0.0481963561216512,0,baixo,No,One year,20,No,Mailed check,20.0,416.45,Manter relacionamento padrao
4425-OWHWB,0.0481963561216512,0,baixo,No,One year,20,No,Credit card (automatic),19.35,433.75,Manter relacionamento padrao
4702-HDRKD,0.0481751063257351,0,baixo,No,One year,67,DSL,Bank transfer (automatic),49.35,3321.35,Manter relacionamento padrao
0754-EEBDC,0.0481329165474617,0,baixo,No,Two year,4,No,Mailed check,19.9,76.65,Manter relacionamento padrao
1354-YZFNB,0.0481329165474617,0,baixo,No,Two year,4,No,Credit card (automatic),19.55,68.8,Manter relacionamento padrao
3549-ZTMNH,0.0481036192275133,0,baixo,No,Two year,12,No,Bank transfer (automatic),24.0,269.65,Manter relacionamento padrao
8612-GXIDD,0.0481036192275133,0,baixo,No,Two year,12,No,Bank transfer (automatic),25.4,313,Manter relacionamento padrao
1455-HFBXA,0.0480833080239614,0,baixo,No,Two year,52,Fiber optic,Credit card (automatic),91.6,4627.8,Manter relacionamento padrao
8169-SAEJD,0.0479909210424085,0,baixo,No,Two year,69,DSL,Credit card (automatic),56.55,3952.65,Manter relacionamento padrao
9359-UGBTK,0.0478791986451709,0,baixo,No,One year,67,DSL,Bank transfer (automatic),72.35,4991.5,Manter relacionamento padrao
5906-DVAPM,0.047829391870186,0,baixo,No,One year,55,DSL,Credit card (automatic),75.0,4213.9,Manter relacionamento padrao
1930-BZLHI,0.0478034925064876,0,baixo,No,One year,21,No,Mailed check,20.35,422.7,Manter relacionamento padrao
1964-SVLEA,0.0478034925064876,0,baixo,No,One year,20,No,Mailed check,19.7,415.9,Manter relacionamento padrao
